Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size,LLM_C1,LLM_C2,LLM_C3,LLM_C4,LLM_C5,LLM_C6,LLM_Note,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,ICP_Blended_Weighted_Score,LLM_Blend_Alpha,LLM_Model
AeroShield Defence Ltd,Pune,Manufacturing / Industrial,aeroshielddefence.com,₹120–200 Cr,no_structured_differentiation_tag,,IPO filed Feb 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Defence Systems),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_feb_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
AeroStruct Engineering Ltd,Hyderabad,Manufacturing / Industrial,aerostructengg.com,₹120–200 Cr,no_structured_differentiation_tag,,IPO filed Mar 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Aerospace Structures),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_mar_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
AeroStruct India Ltd,Hyderabad,Manufacturing / Industrial,aerostructindia.com,₹120–200 Cr,no_structured_differentiation_tag,,IPO filed Mar 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Aerospace Structures),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_mar_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Afcom Holdings Limited,aircrafts will be leased exclusively from these lessors,unspecified_see_drhp,https://afcomcargo.com/; www.gyrcapitaladvisors.com; www.linkintime.co.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Dr. Radhakrishnan Nagar; Ms Deccan Chronicle Holdings Limited; Ms. Canara Bank Versus Ms Deccan Chronicle; Ms ICICI Bank Versus Ms Deccan Chronicle; Mrs. Manjula Annamalai; Mr. Kannan Ramakrishnan,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
AIRFLOA RAIL TECHNOLOGY LIMITED,"Processing Centre on November 15, 2024",unspecified_see_drhp,https://www.airflow.co.in/; www.gyrcapitaladvisors.com; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Mr. Venkatesan Dakshinamoorthy,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U30204TN1998PLC041571,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
AJC Jewel Manufacturers Limited,PDF parse error: PdfStreamError,unspecified_see_drhp,https://ajcjewel.com/ab; https://ajcjewel.com/about,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
Amba Auto Sales & Services Ltd,Pune,Manufacturing / Industrial,ambaauto.com,₹30–60 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Auto/Services),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Ameenji Rubber Limited,"shareholders at the Extra Ordinary General Meeting held on May 09, 2024 our company was converted into a Public Limited Compa ny and consequently the name of our Company was changed from “Ameenji Rubber Private Limited” to “Ameenji Rubber Limited” vide a fresh Certificate of Inco...",unspecified_see_drhp,www.ameenji.com; www.bigshareonline.com; www.hemsecurities.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,capex / capital expenditure; subsidiary / group structure; facility expansion,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure|subsidiary|group_structure|facility_expansion,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
AMRUT DREDGING AND SHIPPING LIMITED,"Harihar Chowk, Sadar Bazar, Rajkot - 360 001, Gujarat, India “We” or “us” or “our” Unless the context otherwise indicates or implies, refers to our Company “You” or “your” or “yours” Prospective investors in this issue",unspecified_see_drhp,www.amrutdredging.com; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr Pavan Anilbhai Gandhi Materiality Policy,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,rich_drhp_promoter_blob,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,3,50,40.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,0.0,40.0,0.0,rules_only
Anawil Wire & Engineering Ltd,Pune,Manufacturing / Industrial,anawilwire.com,₹50–90 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Wire Products),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
ANKIT GOLD LIMITED,"Ni Khadki, Madan Gopal Ni Haveli Road, Ahmedabad - 380001, Gujarat, India “we”, “us” or “our” Unless the context otherwise indicates or implies, refers to our Company “you”, “your” or “yours” Prospective Investor in this Issue",unspecified_see_drhp,https://www.ankitgoldltd.com; https://www.cfml.in; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Hinil Patel,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only
Apana Logistics Limited,please refer to the section title “History and Corporate Structure” on page no. Error! Bookmark not defined. of this Draft Prospectus.,unspecified_see_drhp,www.apanalogistics.com; www.corporatemakers.in; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Neelam Damji Shah; Mr. Rohit Pareek; Mr. Manish Kumar Singh SEBI Registration Number; Mr. Pratyaksh Sureka; Mr. Adarsh Sureka; Mr. Shrawan Kumar Sureka Date; Mr. Shrawan Kumar Sureka; Mrs. Devika Sureka,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only
Apsis Aerocom Ltd,Pune,Manufacturing / Industrial,apsisaerocom.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Mar 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Aerospace),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_mar_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
APTUS PHARMA LIMITED,Company was changed to “Aptus Pharma Limited.” The Corporate Identification Number of our Company is U24230GJ2010PLC061957.,unspecified_see_drhp,www.aptus-pharma.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U24230GJ2010PLC061957,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
Arbuda Agrochemicals Ltd,Ahmedabad,Manufacturing / Industrial,arbudaagro.com,₹60–100 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Agrochemicals),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Archee Group Contracts Limited,"National Capital Territory of Delhi and Haryana pursuant to a certificate of incorporation dated May 16, 2011 bearing Corporate Identification Number (",unspecified_see_drhp,www.archeegroup.com,₹0–5 Cr (approx from lakhs),no_structured_differentiation_tag,DRHP: Ms. Monika Dhaka Promoter Selling Shareholder Up; Ms. Monika Dhaka. Later,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only
Arete 22 Ltd,Mumbai,Manufacturing / Industrial,arete22.com,₹30–60 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Consulting/Business Services),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Aritas Vinyl Limited,"3. One of our promoter group company Elegant Vinyl Private Limited is engaged in the similar business in which issuer company is engaged which may create a conflict of interest. Further, we do not enjoy contractual protection by way of a non-compete or other agreement or arrangem...",unspecified_see_drhp,www.aritasvinyl.com; www.bigshareonline.com; www.ifinservices.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Anilkumar Prakashchandra Agrawal; Mr. Sanjaykumar Kantilal Patel; Mr. Roque Antonio Dias,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,5.0,5.0,5.0,5.0,70.0,0.0,rules_only
Ashutosh Fibre Ltd,Surat,Manufacturing / Industrial,ashutoshfibre.com,₹50–90 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Textiles/Fibre),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
ASSOCIATED COATERS LIMITED,See DRHP ‘General Information’ — address not matched by pattern., The Following Changes or Updation has been incorporated under the chapter “,Search DRHP / issuer for corporate website.,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,, The Following Changes or Updation has been incorporated under the chapter “,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
